condition,PID,agent_type,tick,local_time,location,vic_area,in_own_area?,action,victim,vic_drop_loc,vic_order,score,completeness,water_time,agent_name,at_drop_off,in_order
mission_nocomm,PA52,human,776,1751545463,"(7, 1)",A2,True,take_victim,victim_15_,"(10, 11)",15,50,0.625,0.0,Argo,False,
mission_nocomm,PA52,will,783,1751545464,"(10, 10)",B2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Argo,True,True
mission_nocomm,PA52,will,837,1751545470,"(16, 11)",B1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,0.0,Argo,False,
mission_nocomm,PA52,will,911,1751545477,"(11, 10)",B1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Argo,True,True
mission_nocomm,PA52,will,979,1751545484,"(8, 17)",C2,True,take_victim,victim_13_,"(8, 11)",13,60,0.75,0.0,Argo,False,
mission_nocomm,PA52,will,1067,1751545494,"(8, 11)",C2,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Argo,True,True
mission_nocomm,PA52,will,1105,1751545498,"(7, 15)",C1,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,0.0,Argo,False,
mission_nocomm,PA52,will,1165,1751545504,"(9, 11)",C1,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Argo,True,True
mission_nocomm,PA52,human,1175,1751545505,"(10, 11)",A2,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Argo,True,True
mission_nocomm,PA52,human,1210,1751545509,"(4, 11)",D1,True,take_victim,victim_16_,"(11, 11)",16,75,0.9375,0.0,Argo,False,
mission_nocomm,PA52,human,1246,1751545512,"(11, 11)",D1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Argo,True,True
mission_comm,PA39,human,76,1751357435,"(9, 2)",A2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_comm,PA39,will,87,1751357436,"(18, 12)",B2,True,take_victim,victim_3_,"(10, 8)",3,0,0.0,0.0,Argo,False,
mission_comm,PA39,human,104,1751357438,"(8, 8)",A2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_comm,PA39,human,136,1751357442,"(4, 8)",D1,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Argo,False,
mission_comm,PA39,human,158,1751357444,"(9, 8)",D1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_comm,PA39,will,191,1751357447,"(10, 8)",B2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Argo,True,True
mission_comm,PA39,will,263,1751357455,"(12, 17)",C2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Argo,False,
mission_comm,PA39,human,299,1751357459,"(8, 1)",A2,True,take_victim,victim_6_,"(9, 9)",6,15,0.1875,0.0,Argo,False,
mission_comm,PA39,will,369,1751357466,"(11, 8)",C2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Argo,True,True
mission_comm,PA39,will,413,1751357471,"(12, 15)",C1,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,0.0,Argo,False,
mission_comm,PA39,will,477,1751357477,"(8, 9)",C1,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Argo,True,True
mission_comm,PA39,human,486,1751357478,"(9, 9)",A2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Argo,True,True
mission_comm,PA39,will,535,1751357483,"(16, 11)",B1,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,0.0,Argo,False,
mission_comm,PA39,human,608,1751357491,"(1, 12)",D2,True,take_victim,victim_9_,"(8, 10)",9,30,0.375,0.0,Argo,False,
mission_comm,PA39,will,611,1751357491,"(10, 9)",B1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Argo,True,True
mission_comm,PA39,will,667,1751357497,"(8, 16)",C1,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,0.0,Argo,False,
mission_comm,PA39,will,745,1751357505,"(11, 9)",C1,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,0.0,Argo,True,True
mission_comm,PA39,human,755,1751357506,"(8, 10)",D2,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,0.0,Argo,True,True
mission_comm,PA39,will,783,1751357509,"(15, 12)",B1,True,take_victim,victim_12_,"(11, 10)",12,45,0.5625,0.0,Argo,False,
mission_comm,PA39,human,801,1751357511,"(2, 7)",D2,True,take_victim,victim_10_,"(9, 10)",10,45,0.5625,0.0,Argo,False,
mission_comm,PA39,human,857,1751357517,"(9, 10)",D2,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,0.0,Argo,True,True
mission_comm,PA39,human,887,1751357520,"(3, 9)",D1,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,0.0,Argo,False,
mission_comm,PA39,human,912,1751357523,"(10, 10)",D1,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Argo,True,True
mission_comm,PA39,will,913,1751357523,"(11, 10)",B1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Argo,True,True
mission_comm,PA39,human,965,1751357529,"(8, 3)",A1,True,take_victim,victim_14_,"(9, 11)",14,60,0.75,0.0,Argo,False,
mission_comm,PA39,will,995,1751357532,"(11, 18)",C2,True,take_victim,victim_13_,"(8, 11)",13,60,0.75,0.0,Argo,False,
mission_comm,PA39,will,1097,1751357542,"(8, 11)",C2,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Argo,True,True
mission_comm,PA39,human,1115,1751357544,"(9, 11)",A1,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Argo,True,True
mission_comm,PA39,human,1156,1751357549,"(9, 4)",A1,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,0.0,Argo,False,
mission_comm,PA39,will,1169,1751357550,"(17, 8)",B2,True,take_victim,victim_16_,"(11, 11)",16,70,0.875,0.0,Argo,False,
mission_comm,PA39,human,1190,1751357552,"(10, 11)",A1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Argo,True,True
mission_comm,PA39,will,1257,1751357559,"(11, 11)",B2,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Argo,True,True
mission_comm,PA39,nowill,45,1751357825,"(15, 8)",B1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_comm,PA39,nowill,111,1751357832,"(8, 8)",B1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_comm,PA39,human,154,1751357836,"(2, 11)",D2,False,take_victim,victim_3_,"(10, 8)",3,5,0.0625,0.0,Bolt,False,
mission_comm,PA39,nowill,155,1751357837,"(9, 15)",C1,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_comm,PA39,nowill,221,1751357844,"(9, 8)",C1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_comm,PA39,human,229,1751357844,"(10, 8)",D2,False,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_comm,PA39,nowill,305,1751357852,"(18, 9)",B2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Bolt,False,
mission_comm,PA39,human,326,1751357855,"(8, 2)",A2,True,take_victim,victim_6_,"(9, 9)",6,15,0.1875,0.0,Bolt,False,
mission_comm,PA39,nowill,407,1751357863,"(11, 8)",B2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_comm,PA39,human,427,1751357865,"(9, 9)",A2,True,drop_victim,victim_6_,"(9, 9)",6,22,0.25,0.0,Bolt,True,False
mission_comm,PA39,human,479,1751357871,"(9, 1)",A2,True,take_victim,victim_7_,"(10, 9)",7,22,0.3125,0.0,Bolt,False,
mission_comm,PA39,nowill,493,1751357872,"(12, 18)",C2,True,take_victim,victim_5_,"(8, 9)",5,22,0.3125,0.0,Bolt,False,
mission_comm,PA39,nowill,599,1751357883,"(8, 9)",C2,True,drop_victim,victim_5_,"(8, 9)",5,27,0.3125,0.0,Bolt,True,True
mission_comm,PA39,human,643,1751357888,"(10, 9)",A2,True,drop_victim,victim_7_,"(10, 9)",7,32,0.375,0.0,Bolt,True,True
mission_comm,PA39,nowill,671,1751357891,"(17, 12)",B2,True,take_victim,victim_10_,"(9, 10)",10,32,0.4375,0.0,Bolt,False,
mission_comm,PA39,human,691,1751357893,"(4, 12)",D1,False,take_victim,victim_8_,"(11, 9)",8,32,0.4375,0.0,Bolt,False,
mission_comm,PA39,human,735,1751357897,"(11, 9)",D1,False,drop_victim,victim_8_,"(11, 9)",8,37,0.4375,0.0,Bolt,True,True
mission_comm,PA39,human,771,1751357901,"(1, 9)",D2,False,take_victim,victim_9_,"(8, 10)",9,37,0.5,0.0,Bolt,False,
mission_comm,PA39,human,806,1751357905,"(8, 10)",D2,False,drop_victim,victim_9_,"(8, 10)",9,42,0.5,0.0,Bolt,True,True
mission_comm,PA39,nowill,807,1751357905,"(9, 10)",B2,True,drop_victim,victim_10_,"(9, 10)",10,47,0.5625,0.0,Bolt,True,True
mission_comm,PA39,nowill,861,1751357911,"(11, 16)",C1,True,take_victim,victim_11_,"(10, 10)",11,47,0.625,0.0,Bolt,False,
mission_comm,PA39,human,894,1751357914,"(7, 4)",A1,True,take_victim,victim_12_,"(11, 10)",12,47,0.625,0.0,Bolt,False,
mission_comm,PA39,nowill,937,1751357919,"(10, 10)",C1,True,drop_victim,victim_11_,"(10, 10)",11,52,0.625,0.0,Bolt,True,True
mission_comm,PA39,human,951,1751357920,"(11, 10)",A1,True,drop_victim,victim_12_,"(11, 10)",12,57,0.6875,0.0,Bolt,True,True
mission_comm,PA39,human,991,1751357924,"(3, 10)",D1,False,take_victim,victim_14_,"(9, 11)",14,57,0.75,0.0,Bolt,False,
mission_comm,PA39,nowill,991,1751357924,"(16, 10)",B1,True,take_victim,victim_13_,"(8, 11)",13,57,0.75,0.0,Bolt,False,
mission_comm,PA39,nowill,1071,1751357933,"(8, 11)",B1,True,drop_victim,victim_13_,"(8, 11)",13,62,0.75,0.0,Bolt,True,True
mission_comm,PA39,human,1080,1751357934,"(9, 11)",D1,False,drop_victim,victim_14_,"(9, 11)",14,67,0.8125,0.0,Bolt,True,True
mission_comm,PA39,human,1123,1751357938,"(10, 3)",A1,True,take_victim,victim_15_,"(10, 11)",15,67,0.875,0.0,Bolt,False,
mission_comm,PA39,nowill,1137,1751357940,"(9, 17)",C2,True,take_victim,victim_16_,"(11, 11)",16,67,0.875,0.0,Bolt,False,
mission_comm,PA39,human,1148,1751357941,"(10, 11)",A1,True,drop_victim,victim_15_,"(10, 11)",15,72,0.875,0.0,Bolt,True,True
mission_comm,PA39,nowill,1225,1751357949,"(11, 11)",C2,True,drop_victim,victim_16_,"(11, 11)",16,77,0.9375,0.0,Bolt,True,True
mission_nocomm,PA37,will,41,1751274536,"(11, 15)",C1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_nocomm,PA37,will,107,1751274543,"(8, 8)",C1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_nocomm,PA37,will,165,1751274549,"(16, 11)",B1,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Argo,False,
mission_nocomm,PA37,will,243,1751274557,"(9, 8)",B1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_nocomm,PA37,human,295,1751274562,"(10, 4)",A1,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,0.0,Argo,False,
mission_nocomm,PA37,will,327,1751274566,"(18, 12)",B2,True,take_victim,victim_5_,"(8, 9)",5,10,0.125,0.0,Argo,False,
mission_nocomm,PA37,human,328,1751274566,"(10, 8)",A1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Argo,True,True
mission_nocomm,PA37,human,382,1751274572,"(11, 2)",A2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,0.0,Argo,False,
mission_nocomm,PA37,human,419,1751274576,"(11, 8)",A2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Argo,True,True
mission_nocomm,PA37,will,435,1751274577,"(8, 9)",B2,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Argo,True,True
mission_nocomm,PA37,human,486,1751274583,"(2, 10)",D2,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,0.0,Argo,False,
mission_nocomm,PA37,will,491,1751274583,"(12, 16)",C1,True,take_victim,victim_7_,"(10, 9)",7,25,0.3125,0.0,Argo,False,
mission_nocomm,PA37,human,519,1751274586,"(9, 9)",D2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Argo,True,True
mission_nocomm,PA37,will,569,1751274591,"(10, 9)",C1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Argo,True,True
mission_nocomm,PA37,human,627,1751274597,"(7, 3)",A1,True,take_victim,victim_10_,"(9, 10)",10,35,0.4375,0.0,Argo,False,
mission_nocomm,PA37,will,637,1751274598,"(17, 10)",B2,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,0.0,Argo,False,
mission_nocomm,PA37,human,668,1751274602,"(9, 10)",A1,True,drop_victim,victim_10_,"(9, 10)",10,37,0.4375,0.0,Argo,True,False
mission_nocomm,PA37,will,725,1751274608,"(11, 9)",B2,True,drop_victim,victim_8_,"(11, 9)",8,42,0.5,0.0,Argo,True,True
mission_nocomm,PA37,will,795,1751274615,"(7, 17)",C2,True,take_victim,victim_9_,"(8, 10)",9,42,0.5625,0.0,Argo,False,
mission_nocomm,PA37,will,885,1751274624,"(8, 10)",C2,True,drop_victim,victim_9_,"(8, 10)",9,47,0.5625,0.0,Argo,True,True
mission_nocomm,PA37,will,967,1751274633,"(12, 18)",C2,True,take_victim,victim_11_,"(10, 10)",11,47,0.625,0.0,Argo,False,
mission_nocomm,PA37,human,1047,1751274641,"(3, 10)",D1,True,take_victim,victim_12_,"(11, 10)",12,47,0.625,0.0,Argo,False,
mission_nocomm,PA37,will,1071,1751274644,"(10, 10)",C2,True,drop_victim,victim_11_,"(10, 10)",11,52,0.625,0.0,Argo,True,True
mission_nocomm,PA37,human,1091,1751274646,"(11, 10)",D1,True,drop_victim,victim_12_,"(11, 10)",12,57,0.6875,0.0,Argo,True,True
mission_nocomm,PA37,will,1111,1751274648,"(15, 7)",B1,True,take_victim,victim_14_,"(9, 11)",14,57,0.75,0.0,Argo,False,
mission_nocomm,PA37,human,1197,1751274657,"(1, 11)",D2,True,take_victim,victim_13_,"(8, 11)",13,57,0.75,0.9491519927978516,Argo,False,
mission_nocomm,PA37,human,1228,1751274660,"(8, 11)",D2,True,drop_victim,victim_13_,"(8, 11)",13,62,0.75,0.9491519927978516,Argo,True,True
mission_nocomm,PA37,will,1229,1751274660,"(9, 11)",B1,True,drop_victim,victim_14_,"(9, 11)",14,67,0.8125,0.9491519927978516,Argo,True,True
mission_nocomm,PA37,human,1283,1751274666,"(12, 1)",A2,True,take_victim,victim_15_,"(10, 11)",15,67,0.875,0.9491519927978516,Argo,False,
mission_nocomm,PA37,human,1325,1751274670,"(10, 11)",A2,True,drop_victim,victim_15_,"(10, 11)",15,72,0.875,0.9491519927978516,Argo,True,True
mission_nocomm,PA37,human,1357,1751274674,"(4, 9)",D1,True,take_victim,victim_16_,"(11, 11)",16,72,0.9375,0.9491519927978516,Argo,False,
mission_nocomm,PA37,human,1385,1751274677,"(11, 11)",D1,True,drop_victim,victim_16_,"(11, 11)",16,77,0.9375,0.9491519927978516,Argo,True,True
mission_nocomm,PA37,nowill,41,1751274795,"(8, 15)",C1,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_nocomm,PA37,nowill,107,1751274802,"(8, 8)",C1,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_nocomm,PA37,nowill,165,1751274808,"(12, 16)",C1,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,0.0,Bolt,False,
mission_nocomm,PA37,human,204,1751274812,"(10, 1)",A2,True,take_victim,victim_4_,"(11, 8)",4,5,0.0625,0.0,Bolt,False,
mission_nocomm,PA37,nowill,245,1751274816,"(9, 8)",C1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Bolt,True,True
mission_nocomm,PA37,nowill,261,1751274818,"(4, 9)",D1,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,0.0,Bolt,False,
mission_nocomm,PA37,nowill,277,1751274820,"(10, 8)",D1,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Bolt,True,True
mission_nocomm,PA37,human,291,1751274821,"(11, 8)",A2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Bolt,True,True
mission_nocomm,PA37,nowill,363,1751274829,"(12, 18)",C2,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,1.1529552936553955,Bolt,False,
mission_nocomm,PA37,human,398,1751274832,"(15, 7)",B1,True,take_victim,victim_7_,"(10, 9)",7,20,0.25,5.001675128936768,Bolt,False,
mission_nocomm,PA37,nowill,469,1751274840,"(8, 9)",C2,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,8.35906195640564,Bolt,True,True
mission_nocomm,PA37,nowill,485,1751274841,"(3, 8)",D1,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,8.35906195640564,Bolt,False,
mission_nocomm,PA37,nowill,501,1751274843,"(9, 9)",D1,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,8.35906195640564,Bolt,True,True
mission_nocomm,PA37,human,516,1751274845,"(10, 9)",B1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,8.35906195640564,Bolt,True,True
mission_nocomm,PA37,human,539,1751274847,"(10, 3)",A1,True,take_victim,victim_8_,"(11, 9)",8,35,0.4375,8.35906195640564,Bolt,False,
mission_nocomm,PA37,human,571,1751274850,"(11, 9)",A1,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,8.35906195640564,Bolt,True,True
mission_nocomm,PA37,nowill,571,1751274850,"(9, 17)",C2,True,take_victim,victim_9_,"(8, 10)",9,40,0.4375,8.35906195640564,Bolt,False,
mission_nocomm,PA37,human,646,1751274858,"(18, 9)",B2,True,take_victim,victim_10_,"(9, 10)",10,40,0.5,14.122780084609984,Bolt,False,
mission_nocomm,PA37,nowill,661,1751274860,"(8, 10)",C2,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,15.374186038970947,Bolt,True,True
mission_nocomm,PA37,nowill,679,1751274862,"(2, 8)",D2,True,take_victim,victim_13_,"(8, 11)",13,45,0.5625,17.259761095046997,Bolt,False,
mission_nocomm,PA37,human,731,1751274867,"(9, 10)",B2,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,20.09234929084778,Bolt,True,True
mission_nocomm,PA37,human,770,1751274871,"(7, 2)",A2,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,20.09234929084778,Bolt,False,
mission_nocomm,PA37,human,812,1751274876,"(10, 10)",A2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,20.09234929084778,Bolt,True,True
mission_nocomm,PA37,human,838,1751274878,"(8, 4)",A1,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,20.09234929084778,Bolt,False,
mission_nocomm,PA37,human,872,1751274882,"(11, 10)",A1,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,20.09234929084778,Bolt,True,True
mission_nocomm,PA37,nowill,873,1751274882,"(8, 11)",D2,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,20.09234929084778,Bolt,True,True
mission_nocomm,PA37,nowill,893,1751274884,"(1, 7)",D2,True,take_victim,victim_16_,"(11, 11)",16,65,0.8125,20.275083303451535,Bolt,False,
mission_nocomm,PA37,human,973,1751274893,"(17, 11)",B2,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,29.28103542327881,Bolt,False,
mission_nocomm,PA37,human,1046,1751274900,"(9, 11)",B2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,34.503756284713745,Bolt,True,True
mission_nocomm,PA37,human,1147,1751274911,"(16, 9)",B1,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,43.02858829498291,Bolt,False,
mission_nocomm,PA37,human,1214,1751274918,"(10, 11)",B1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,47.324931383132935,Bolt,True,True
mission_nocomm,PA37,nowill,1215,1751274918,"(11, 11)",D2,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,47.324931383132935,Bolt,True,True
mission_comm,PA30,will,59,1750320088,"(16, 9)",B1,True,take_victim,victim_2_,"(9, 8)",2,0,0.0,0.0,Argo,False,
mission_comm,PA30,human,105,1750320093,"(2, 8)",D2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Argo,False,
mission_comm,PA30,human,128,1750320095,"(8, 8)",D2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Argo,True,True
mission_comm,PA30,will,137,1750320096,"(9, 8)",B1,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,0.0,Argo,True,True
mission_comm,PA30,will,179,1750320100,"(15, 8)",B1,True,take_victim,victim_4_,"(11, 8)",4,10,0.125,0.0,Argo,False,
mission_comm,PA30,human,259,1750320109,"(1, 11)",D2,True,take_victim,victim_3_,"(10, 8)",3,10,0.125,0.0,Argo,False,
mission_comm,PA30,human,308,1750320114,"(10, 8)",D2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,0.0,Argo,True,True
mission_comm,PA30,will,309,1750320114,"(11, 8)",B1,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,0.0,Argo,True,True
mission_comm,PA30,will,367,1750320120,"(11, 16)",C1,True,take_victim,victim_5_,"(8, 9)",5,20,0.25,0.0,Argo,False,
mission_comm,PA30,human,444,1750320128,"(12, 1)",A2,True,take_victim,victim_8_,"(11, 9)",8,20,0.25,0.0,Argo,False,
mission_comm,PA30,will,445,1750320128,"(8, 9)",C1,True,drop_victim,victim_5_,"(8, 9)",5,25,0.25,0.0,Argo,True,True
mission_comm,PA30,will,529,1750320137,"(7, 18)",C2,True,take_victim,victim_6_,"(9, 9)",6,25,0.3125,0.0,Argo,False,
mission_comm,PA30,will,635,1750320148,"(9, 9)",C2,True,drop_victim,victim_6_,"(9, 9)",6,30,0.3125,0.0,Argo,True,True
mission_comm,PA30,will,677,1750320152,"(7, 15)",C1,True,take_victim,victim_7_,"(10, 9)",7,30,0.375,0.0,Argo,False,
mission_comm,PA30,will,741,1750320159,"(10, 9)",C1,True,drop_victim,victim_7_,"(10, 9)",7,35,0.375,0.0,Argo,True,True
mission_comm,PA30,human,786,1750320164,"(11, 9)",A2,True,drop_victim,victim_8_,"(11, 9)",8,40,0.4375,0.0,Argo,True,True
mission_comm,PA30,will,809,1750320166,"(17, 9)",B2,True,take_victim,victim_9_,"(8, 10)",9,40,0.5,0.0,Argo,False,
mission_comm,PA30,human,830,1750320168,"(8, 4)",A1,True,take_victim,victim_10_,"(9, 10)",10,40,0.5,0.0,Argo,False,
mission_comm,PA30,will,903,1750320176,"(8, 10)",B2,True,drop_victim,victim_9_,"(8, 10)",9,45,0.5,0.0,Argo,True,True
mission_comm,PA30,human,922,1750320178,"(9, 10)",A1,True,drop_victim,victim_10_,"(9, 10)",10,50,0.5625,0.0,Argo,True,True
mission_comm,PA30,human,966,1750320183,"(4, 7)",D1,True,take_victim,victim_13_,"(8, 11)",13,50,0.625,0.0,Argo,False,
mission_comm,PA30,will,971,1750320183,"(8, 17)",C2,True,take_victim,victim_11_,"(10, 10)",11,50,0.625,0.0,Argo,False,
mission_comm,PA30,will,1061,1750320193,"(10, 10)",C2,True,drop_victim,victim_11_,"(10, 10)",11,55,0.625,0.0,Argo,True,True
mission_comm,PA30,will,1143,1750320201,"(18, 12)",B2,True,take_victim,victim_12_,"(11, 10)",12,55,0.6875,0.0,Argo,False,
mission_comm,PA30,will,1245,1750320212,"(11, 10)",B2,True,drop_victim,victim_12_,"(11, 10)",12,60,0.6875,0.0,Argo,True,True
mission_comm,PA30,human,1267,1750320214,"(8, 11)",D1,True,drop_victim,victim_13_,"(8, 11)",13,65,0.75,0.0,Argo,True,True
mission_comm,PA30,human,1307,1750320218,"(11, 2)",A2,True,take_victim,victim_14_,"(9, 11)",14,65,0.8125,0.0,Argo,False,
mission_comm,PA30,human,1358,1750320224,"(9, 11)",A2,True,drop_victim,victim_14_,"(9, 11)",14,70,0.8125,0.0,Argo,True,True
mission_comm,PA30,human,1393,1750320227,"(12, 3)",A1,True,take_victim,victim_15_,"(10, 11)",15,70,0.875,0.0,Argo,False,
mission_comm,PA30,human,1427,1750320231,"(10, 11)",A1,True,drop_victim,victim_15_,"(10, 11)",15,75,0.875,0.0,Argo,True,True
mission_comm,PA30,human,1482,1750320237,"(3, 10)",D1,True,take_victim,victim_16_,"(11, 11)",16,75,0.9375,0.0,Argo,False,
mission_comm,PA30,human,1513,1750320240,"(11, 11)",D1,True,drop_victim,victim_16_,"(11, 11)",16,80,0.9375,0.0,Argo,True,True
mission_comm,PA30,nowill,17,1750320457,"(1, 10)",D2,True,take_victim,victim_3_,"(10, 8)",3,0,0.0,0.0,Bolt,False,
mission_comm,PA30,human,122,1750320468,"(7, 1)",A2,True,take_victim,victim_1_,"(8, 8)",1,0,0.0,0.0,Bolt,False,
mission_comm,PA30,human,156,1750320471,"(8, 8)",A2,True,drop_victim,victim_1_,"(8, 8)",1,5,0.0,0.0,Bolt,True,True
mission_comm,PA30,human,458,1750320503,"(17, 9)",B2,True,take_victim,victim_2_,"(9, 8)",2,5,0.0625,19.390782833099365,Bolt,False,
mission_comm,PA30,human,542,1750320512,"(9, 8)",B2,True,drop_victim,victim_2_,"(9, 8)",2,10,0.0625,25.583958625793457,Bolt,True,True
mission_comm,PA30,nowill,543,1750320512,"(10, 8)",D2,True,drop_victim,victim_3_,"(10, 8)",3,15,0.125,25.583958625793457,Bolt,True,True
mission_comm,PA30,nowill,615,1750320520,"(8, 17)",C2,True,take_victim,victim_4_,"(11, 8)",4,15,0.1875,25.583958625793457,Bolt,False,
mission_comm,PA30,human,682,1750320527,"(18, 11)",B2,True,take_victim,victim_7_,"(10, 9)",7,15,0.1875,31.320271492004395,Bolt,False,
mission_comm,PA30,nowill,709,1750320529,"(11, 8)",C2,True,drop_victim,victim_4_,"(11, 8)",4,20,0.1875,33.824238538742065,Bolt,True,True
